pattern_idx,pattern,match_count,n_genomes,time_s,mem_gb,precision,recall,f1
224,########_______________,8,49,31.888775510204084,7.799795918367343,0.6266632653061224,0.7103653061224491,0.5603204081632656
234,########_________________________,8,49,31.661020408163267,7.798979591836732,0.6266632653061224,0.7103653061224491,0.5603204081632656
241,#########__,9,48,57.78187500000001,14.145624999999995,0.6132125,0.78785625,0.5884145833333336
251,#########____________,9,48,34.36895833333333,8.38875,0.6198541666666666,0.7293958333333331,0.5643437499999998
261,#########______________________,9,48,34.04416666666668,8.391458333333334,0.6198541666666666,0.7293958333333331,0.5643437499999998
246,#########_______,9,49,47.891632653061215,12.4504081632653,0.6254530612244897,0.7689224489795915,0.5884938775510202
256,#########_________________,9,49,34.03632653061224,8.382244897959183,0.6265816326530612,0.7257938775510202,0.5670897959183672
266,#########___________________________,9,49,34.09020408163266,8.382448979591842,0.6265816326530612,0.7257938775510202,0.5670897959183672
245,#########______,9,49,50.27285714285714,13.078979591836735,0.6235163265306123,0.7759265306122444,0.5908326530612247
255,#########________________,9,49,34.79877551020408,8.385510204081635,0.6265816326530612,0.7257938775510202,0.5670897959183672
265,#########__________________________,9,49,33.93285714285715,8.382244897959179,0.6265816326530612,0.7257938775510202,0.5670897959183672
243,#########____,9,49,55.84612244897957,13.805510204081633,0.6216163265306123,0.7827408163265305,0.592783673469388
253,#########______________,9,49,34.139387755102035,8.384081632653066,0.6265816326530612,0.7257938775510202,0.5670897959183672
263,#########________________________,9,49,34.52469387755103,8.384489795918372,0.6265816326530612,0.7257938775510202,0.5670897959183672
242,#########___,9,49,57.9226530612245,14.135102040816323,0.6211387755102041,0.7841959183673471,0.5931000000000001
252,#########_____________,9,49,34.267142857142844,8.379591836734695,0.6265816326530612,0.7257938775510202,0.5670897959183672
262,#########_______________________,9,49,34.05673469387756,8.38204081632653,0.6265816326530612,0.7257938775510202,0.5670897959183672
248,#########_________,9,49,41.53897959183672,11.421632653061225,0.6265816326530612,0.7257938775510202,0.5670897959183672
258,#########___________________,9,49,33.934081632653054,8.382653061224493,0.6265816326530612,0.7257938775510202,0.5670897959183672
268,#########_____________________________,9,49,34.110408163265305,8.38244897959184,0.6265816326530612,0.7257938775510202,0.5670897959183672
240,#########_,9,46,61.00326086956523,14.483695652173918,0.5964956521739129,0.7936608695652173,0.5783282608695653
250,#########___________,9,46,36.0745652173913,8.724347826086962,0.6055065217391303,0.735282608695652,0.5571173913043477
260,#########_____________________,9,46,34.251304347826085,8.39717391304348,0.6055065217391303,0.735282608695652,0.5571173913043477
249,#########__________,9,49,39.44714285714286,11.094285714285716,0.6265816326530612,0.7257938775510202,0.5670897959183672
259,#########____________________,9,49,34.1069387755102,8.381632653061226,0.6265816326530612,0.7257938775510202,0.5670897959183672
269,#########______________________________,9,49,33.844081632653065,8.382448979591839,0.6265816326530612,0.7257938775510202,0.5670897959183672
247,#########________,9,49,44.83367346938776,11.98326530612244,0.6295000000000001,0.7561795918367348,0.5848387755102045
257,#########__________________,9,49,34.575102040816326,8.38204081632653,0.6265816326530612,0.7257938775510202,0.5670897959183672
267,#########____________________________,9,49,34.49183673469388,8.383877551020413,0.6265816326530612,0.7257938775510202,0.5670897959183672
244,#########_____,9,49,52.97102040816326,13.462857142857148,0.6225530612244897,0.7803346938775509,0.5922306122448981
254,#########_______________,9,49,34.44244897959184,8.38387755102041,0.6265816326530612,0.7257938775510202,0.5670897959183672
264,#########_________________________,9,49,34.07122448979592,8.387551020408164,0.6265816326530612,0.7257938775510202,0.5670897959183672
271,##########__,10,48,60.26125,14.467500000000001,0.6137416666666667,0.7872395833333335,0.5888916666666669
281,##########____________,10,48,37.10249999999999,8.895000000000008,0.6191,0.7398708333333336,0.5687729166666665
291,##########______________________,10,48,36.849375,8.895625000000008,0.6191,0.7398708333333336,0.5687729166666665
276,##########_______,10,49,47.356530612244896,12.378979591836728,0.6283755102040814,0.761857142857143,0.5866244897959186
